02/12/09,0217,Wall Street Rolling Daily,10462.0,10465.0
02/12/09,0218,Wall Street Rolling Daily,10462.0,10465.0
02/12/09,0219,Wall Street Rolling Daily,10463.0,10466.0
02/12/09,0220,Wall Street Rolling Daily,10463.0,10466.0
02/12/09,0221,Wall Street Rolling Daily,10463.0,10466.0
02/12/09,0222,Wall Street Rolling Daily,10464.0,10467.0
02/12/09,0223,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0224,Wall Street Rolling Daily,10464.0,10467.0
02/12/09,0225,Wall Street Rolling Daily,10466.0,10469.0
02/12/09,0226,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0227,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0228,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0229,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0230,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0231,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0232,Wall Street Rolling Daily,10466.0,10469.0
02/12/09,0233,Wall Street Rolling Daily,10466.0,10469.0
02/12/09,0234,Wall Street Rolling Daily,10466.0,10469.0
02/12/09,0235,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0236,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0237,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0238,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0239,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0240,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0241,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0242,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0243,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0244,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0245,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0246,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0247,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0248,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0249,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0250,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0251,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0252,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0253,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0254,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0255,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0256,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0257,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0258,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0259,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0300,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0301,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0302,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0303,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0304,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0305,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0306,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0307,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0308,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0309,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0310,Wall Street Rolling Daily,10466.0,10469.0
02/12/09,0311,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0312,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0313,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0314,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0315,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0316,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0317,Wall Street Rolling Daily,10470.0,10473.0
02/12/09,0318,Wall Street Rolling Daily,10470.0,10473.0
02/12/09,0319,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0320,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0321,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0322,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0323,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0324,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0325,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0326,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0327,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0328,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0329,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0330,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0331,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0332,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0333,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0334,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0335,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0336,Wall Street Rolling Daily,10466.0,10469.0
02/12/09,0337,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0338,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0339,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0340,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0341,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0342,Wall Street Rolling Daily,10466.0,10469.0
02/12/09,0343,Wall Street Rolling Daily,10466.0,10469.0
02/12/09,0344,Wall Street Rolling Daily,10466.0,10469.0
02/12/09,0345,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0346,Wall Street Rolling Daily,10470.0,10473.0
02/12/09,0347,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0348,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0349,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0350,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0351,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0352,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0353,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0354,Wall Street Rolling Daily,10470.0,10473.0
02/12/09,0355,Wall Street Rolling Daily,10470.0,10473.0
02/12/09,0356,Wall Street Rolling Daily,10470.0,10473.0
02/12/09,0357,Wall Street Rolling Daily,10470.0,10473.0
02/12/09,0358,Wall Street Rolling Daily,10470.0,10473.0
02/12/09,0359,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0400,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0401,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0402,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0403,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0404,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0405,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0406,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0407,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0408,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0409,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0410,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0411,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0412,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0413,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0414,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0415,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0416,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0417,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0418,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0419,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0420,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0421,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0422,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0423,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0424,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0425,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0426,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0427,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0428,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0429,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0430,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0431,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0432,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0433,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0434,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0435,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0436,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0437,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0438,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0439,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0440,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0441,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0442,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0443,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0444,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0445,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0446,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0447,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0448,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0449,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0450,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0451,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0452,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0453,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0454,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0455,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0456,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0457,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0458,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0459,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0500,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0501,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0502,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0503,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0504,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0505,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0506,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0507,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0508,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0509,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0510,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0511,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0512,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0513,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0514,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0515,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0516,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0517,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0518,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0519,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0520,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0521,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0522,Wall Street Rolling Daily,10469.0,10472.0
02/12/09,0523,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0524,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0525,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0526,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0527,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0528,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0529,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0530,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0531,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0532,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0533,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0534,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0535,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0536,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0537,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0538,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0539,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0540,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0541,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0542,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0543,WallStreetRollingDaily,10471.0,10474.0
